Sample.id,Continent,type,AON,NR,NOA,NF,M,lat,dem,soc,clay,nitrogen,ph,variance,entropy,NDVImax,Nppmax,ref,LWR,MAT,TDR,TWQ
SRR6188471,North America,Agricultural land,74.73357146,366.8850528,1056.304277,324.0688965,1696.732087,43.3,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR6188472,North America,Agricultural land,80.21960587,383.4897682,1111.151866,306.5410153,1710.613105,43.3,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR6188473,North America,Agricultural land,60.90665334,406.224173,1085.561318,284.0582471,1635.318405,43.3,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR6188474,North America,Agricultural land,59.49330837,392.0228569,1040.75423,326.2219194,1630.751028,43.3,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR6188508,North America,Agricultural land,66.9466586,399.3728403,1087.248102,314.9430943,1674.732983,43.3,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR6188509,North America,Agricultural land,64.24750262,368.824396,1020.672783,301.2530325,1643.537651,43.3,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR6188602,North America,Agricultural land,67.95562054,436.7144095,1118.112856,277.5130943,1680.899956,43.3,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR6188768,North America,Agricultural land,59.2797527,405.7843421,1105.122397,286.5059378,1646.571251,43.3,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR6193119,Europe,Forest,116.1687661,315.0978313,851.5238489,239.8473551,1437.393233,50.131881,1.3117216,0.49422738,0.6917724,0.4939177,-1.0715258,-0.19183277,0.63626766,2.553128,2.6303952,-1.0834872,-0.8031079,0.41413754,-0.87295,0.33262467
SRR6195256,North America,Forest,8.602398848,75.61415386,594.1468124,108.5445663,1490.675193,38.88,2.488569,0.53874236,-0.8486546,0.20342822,-0.39937866,-0.24484093,0.454904,2.3075972,2.1200938,-1.1177145,-0.08638937,0.62950736,1.2505044,0.5846361
SRR6195952,North America,Forest,9.563280686,61.23246657,781.0778651,170.843525,1516.081417,38.88,2.488569,0.53874236,-0.8486546,0.20342822,-0.39937866,-0.24484093,0.454904,2.3075972,2.1200938,-1.1177145,-0.08638937,0.62950736,1.2505044,0.5846361
SRR6195974,Europe,Forest,71.02938234,179.1389703,593.0213266,129.6311388,1092.961468,50.131881,1.3117216,0.49422738,0.6917724,0.4939177,-1.0715258,-0.19183277,0.63626766,2.553128,2.6303952,-1.0834872,-0.8031079,0.41413754,-0.87295,0.33262467
SRR6195975,Europe,Forest,79.76004774,205.3702041,820.3618711,210.1291435,1363.92438,50.131881,1.3117216,0.49422738,0.6917724,0.4939177,-1.0715258,-0.19183277,0.63626766,2.553128,2.6303952,-1.0834872,-0.8031079,0.41413754,-0.87295,0.33262467
SRR6201746,North America,Forest,7.484226067,46.88194082,605.9189238,104.297307,1279.134897,38.88,2.488569,0.53874236,-0.8486546,0.20342822,-0.39937866,-0.24484093,0.454904,2.3075972,2.1200938,-1.1177145,-0.08638937,0.62950736,1.2505044,0.5846361
SRR6201747,North America,Forest,7.735177554,51.89948582,734.3415784,156.1061245,1476.130671,38.88,2.488569,0.53874236,-0.8486546,0.20342822,-0.39937866,-0.24484093,0.454904,2.3075972,2.1200938,-1.1177145,-0.08638937,0.62950736,1.2505044,0.5846361
SRR6201865,North America,Forest,13.70893181,90.39668093,606.1050158,137.2180853,1306.027411,44.20517707,2.681953,2.019911,-1.5059419,1.0505401,-0.7484279,1.1149516,0.87129486,2.4201417,2.4165967,-1.0824568,-0.5500482,0.44836956,0.74303347,0.3264012
SRR6201908,North America,Forest,16.84286684,158.5354853,652.3699268,211.1560725,1334.713056,39.070856,0.60307,-0.4187295,1.8027288,-0.3698154,0.079152815,-0.2937106,0.3723414,2.2492003,0.8924482,-0.92133045,-0.050917264,0.6767448,0.8143864,0.8333179
SRR6201927,North America,Forest,13.14872312,162.5309986,690.1397222,234.0645971,1244.436907,39.05,0.9187792,-0.62738633,2.9074032,-0.5488749,0.70896834,-0.32357785,0.34864765,1.923777,1.008872,-0.85525703,-0.006900326,0.67377675,1.5623475,0.84240586
SRR6201981,North America,Forest,12.8780069,70.15560029,542.5360187,98.06956402,1195.429264,31.11,-0.05473486,-0.55825466,-1.9467696,-0.6842557,-0.8701596,-0.40315765,-0.15673666,2.4226365,1.5407928,-1.1122388,0.2849489,0.9490202,0.9382976,0.9673088
SRR6201982,North America,Forest,10.35098683,65.91061062,518.8995871,93.30462822,1181.196615,31.11,-0.05473486,-0.55825466,-1.9467696,-0.6842557,-0.8701596,-0.40315765,-0.15673666,2.4226365,1.5407928,-1.1122388,0.2849489,0.9490202,0.9382976,0.9673088
SRR6201984,North America,Forest,7.723836661,60.23058745,517.3573291,98.38698831,1218.828097,31.11,-0.05473486,-0.55825466,-1.9467696,-0.6842557,-0.8701596,-0.40315765,-0.15673666,2.4226365,1.5407928,-1.1122388,0.2849489,0.9490202,0.9382976,0.9673088
SRR6201985,North America,Forest,4.569204974,41.8186807,544.3419166,102.8195639,1221.592956,31.11,-0.05473486,-0.55825466,-1.9467696,-0.6842557,-0.8701596,-0.40315765,-0.15673666,2.4226365,1.5407928,-1.1122388,0.2849489,0.9490202,0.9382976,0.9673088
SRR6201986,North America,Forest,4.219994797,41.47888548,577.697792,128.6508525,1272.98752,31.11,-0.05473486,-0.55825466,-1.9467696,-0.6842557,-0.8701596,-0.40315765,-0.15673666,2.4226365,1.5407928,-1.1122388,0.2849489,0.9490202,0.9382976,0.9673088
SRR6201987,North America,Forest,8.432607332,64.4416873,616.6754218,134.6166575,1333.476035,31.11,-0.05473486,-0.55825466,-1.9467696,-0.6842557,-0.8701596,-0.40315765,-0.15673666,2.4226365,1.5407928,-1.1122388,0.2849489,0.9490202,0.9382976,0.9673088
SRR6201988,North America,Forest,13.10507447,93.51541743,601.6330036,142.6089275,1335.511883,31.11,-0.05473486,-0.55825466,-1.9467696,-0.6842557,-0.8701596,-0.40315765,-0.15673666,2.4226365,1.5407928,-1.1122388,0.2849489,0.9490202,0.9382976,0.9673088
SRR6201989,North America,Forest,5.007227662,52.81812593,540.4259417,109.2338319,1211.437501,31.11,-0.05473486,-0.55825466,-1.9467696,-0.6842557,-0.8701596,-0.40315765,-0.15673666,2.4226365,1.5407928,-1.1122388,0.2849489,0.9490202,0.9382976,0.9673088
SRR6201990,North America,Forest,5.612010562,42.7383077,570.0828443,116.7050686,1228.469165,31.11,-0.05473486,-0.55825466,-1.9467696,-0.6842557,-0.8701596,-0.40315765,-0.15673666,2.4226365,1.5407928,-1.1122388,0.2849489,0.9490202,0.9382976,0.9673088
SRR6201991,North America,Forest,5.905171684,69.16265238,817.8298118,191.9939348,1579.786615,31.11,-0.05473486,-0.55825466,-1.9467696,-0.6842557,-0.8701596,-0.40315765,-0.15673666,2.4226365,1.5407928,-1.1122388,0.2849489,0.9490202,0.9382976,0.9673088
SRR6201992,North America,Forest,3.912769825,24.69380152,519.395883,106.9147316,1160.668632,31.11,-0.05473486,-0.55825466,-1.9467696,-0.6842557,-0.8701596,-0.40315765,-0.15673666,2.4226365,1.5407928,-1.1122388,0.2849489,0.9490202,0.9382976,0.9673088
SRR6201993,North America,Forest,14.40990264,93.82286994,743.7296371,188.4253517,1450.093369,31.11,-0.05473486,-0.55825466,-1.9467696,-0.6842557,-0.8701596,-0.40315765,-0.15673666,2.4226365,1.5407928,-1.1122388,0.2849489,0.9490202,0.9382976,0.9673088
SRR6201994,North America,Forest,5.184986613,47.29582195,667.2400743,178.1988943,1390.917678,31.11,-0.05473486,-0.55825466,-1.9467696,-0.6842557,-0.8701596,-0.40315765,-0.15673666,2.4226365,1.5407928,-1.1122388,0.2849489,0.9490202,0.9382976,0.9673088
SRR6201995,North America,Forest,3.806769958,38.46843693,599.4743027,151.0302194,1284.995529,31.11,-0.05473486,-0.55825466,-1.9467696,-0.6842557,-0.8701596,-0.40315765,-0.15673666,2.4226365,1.5407928,-1.1122388,0.2849489,0.9490202,0.9382976,0.9673088
SRR6201998,North America,Forest,12.66606106,66.51541854,564.3401927,93.48510902,1221.071947,31.11,-0.05473486,-0.55825466,-1.9467696,-0.6842557,-0.8701596,-0.40315765,-0.15673666,2.4226365,1.5407928,-1.1122388,0.2849489,0.9490202,0.9382976,0.9673088
SRR6201999,North America,Forest,4.911986135,44.8554425,722.8717649,164.5028524,1451.671442,31.11,-0.05473486,-0.55825466,-1.9467696,-0.6842557,-0.8701596,-0.40315765,-0.15673666,2.4226365,1.5407928,-1.1122388,0.2849489,0.9490202,0.9382976,0.9673088
SRR6202000,North America,Forest,4.836709985,27.89711658,483.5723234,82.19763359,1081.490484,31.11,-0.05473486,-0.55825466,-1.9467696,-0.6842557,-0.8701596,-0.40315765,-0.15673666,2.4226365,1.5407928,-1.1122388,0.2849489,0.9490202,0.9382976,0.9673088
SRR6202007,North America,Forest,8.210560536,62.29532868,563.2606396,94.08006645,1252.037189,31.11,-0.05473486,-0.55825466,-1.9467696,-0.6842557,-0.8701596,-0.40315765,-0.15673666,2.4226365,1.5407928,-1.1122388,0.2849489,0.9490202,0.9382976,0.9673088
SRR6202008,North America,Forest,6.964582567,79.3012839,643.0603284,135.3811308,1409.685675,31.11,-0.05473486,-0.55825466,-1.9467696,-0.6842557,-0.8701596,-0.40315765,-0.15673666,2.4226365,1.5407928,-1.1122388,0.2849489,0.9490202,0.9382976,0.9673088
SRR6202011,North America,Grassland,5.892970279,69.84584539,669.5078429,148.5329293,1404.25763,46.42,0.1791448,0.0928541,-0.30180922,0.36615565,-0.7086609,0.79440904,0.8326139,2.4037256,2.441373,-1.0731301,-0.5464813,0.36226612,0.36800295,0.48374248
SRR6202012,North America,Forest,5.439324373,36.6546317,583.1357414,116.6633166,1239.87467,31.11,-0.05473486,-0.55825466,-1.9467696,-0.6842557,-0.8701596,-0.40315765,-0.15673666,2.4226365,1.5407928,-1.1122388,0.2849489,0.9490202,0.9382976,0.9673088
SRR6202019,North America,Grassland,6.334423679,64.44676684,526.10257,127.497937,1220.923049,46.42,0.1791448,0.0928541,-0.30180922,0.36615565,-0.7086609,0.79440904,0.8326139,2.4037256,2.441373,-1.0731301,-0.5464813,0.36226612,0.36800295,0.48374248
SRR6202020,North America,Grassland,2.970398314,31.09341308,592.9905211,136.7071326,1240.285032,46.42,0.1791448,0.0928541,-0.30180922,0.36615565,-0.7086609,0.79440904,0.8326139,2.4037256,2.441373,-1.0731301,-0.5464813,0.36226612,0.36800295,0.48374248
SRR6202021,North America,Grassland,2.099829568,28.61651699,552.9480353,107.6560428,1195.869639,46.42,0.1791448,0.0928541,-0.30180922,0.36615565,-0.7086609,0.79440904,0.8326139,2.4037256,2.441373,-1.0731301,-0.5464813,0.36226612,0.36800295,0.48374248
SRR6202022,North America,Grassland,7.007277432,67.4256677,616.6431266,127.4782239,1299.398381,46.42,0.1791448,0.0928541,-0.30180922,0.36615565,-0.7086609,0.79440904,0.8326139,2.4037256,2.441373,-1.0731301,-0.5464813,0.36226612,0.36800295,0.48374248
SRR6202023,North America,Grassland,6.19305792,65.69737321,631.4833094,139.1191217,1364.993372,46.42,0.1791448,0.0928541,-0.30180922,0.36615565,-0.7086609,0.79440904,0.8326139,2.4037256,2.441373,-1.0731301,-0.5464813,0.36226612,0.36800295,0.48374248
SRR6202030,North America,Grassland,4.745370518,58.99919809,595.8752571,153.4498019,1325.24328,46.42,0.1791448,0.0928541,-0.30180922,0.36615565,-0.7086609,0.79440904,0.8326139,2.4037256,2.441373,-1.0731301,-0.5464813,0.36226612,0.36800295,0.48374248
SRR6202034,North America,Grassland,2.804208834,29.10816308,592.9184525,146.2606288,1288.831973,46.42,0.1791448,0.0928541,-0.30180922,0.36615565,-0.7086609,0.79440904,0.8326139,2.4037256,2.441373,-1.0731301,-0.5464813,0.36226612,0.36800295,0.48374248
SRR6202035,North America,Grassland,4.14677343,53.29438701,639.3507446,146.305164,1322.018747,46.42,0.1791448,0.0928541,-0.30180922,0.36615565,-0.7086609,0.79440904,0.8326139,2.4037256,2.441373,-1.0731301,-0.5464813,0.36226612,0.36800295,0.48374248
SRR6202040,North America,Grassland,6.355148769,77.22111687,609.7065589,155.3632764,1297.995692,46.42,0.1791448,0.0928541,-0.30180922,0.36615565,-0.7086609,0.79440904,0.8326139,2.4037256,2.441373,-1.0731301,-0.5464813,0.36226612,0.36800295,0.48374248
SRR6202041,North America,Grassland,2.406152019,31.24026447,575.5974459,152.5893741,1220.392035,46.42,0.1791448,0.0928541,-0.30180922,0.36615565,-0.7086609,0.79440904,0.8326139,2.4037256,2.441373,-1.0731301,-0.5464813,0.36226612,0.36800295,0.48374248
SRR6202042,North America,Grassland,2.769137868,35.67034303,591.8275265,155.8473723,1245.369474,46.42,0.1791448,0.0928541,-0.30180922,0.36615565,-0.7086609,0.79440904,0.8326139,2.4037256,2.441373,-1.0731301,-0.5464813,0.36226612,0.36800295,0.48374248
SRR6202043,North America,Grassland,3.676257818,58.16392466,630.6081129,146.8182186,1312.769365,46.42,0.1791448,0.0928541,-0.30180922,0.36615565,-0.7086609,0.79440904,0.8326139,2.4037256,2.441373,-1.0731301,-0.5464813,0.36226612,0.36800295,0.48374248
SRR6202044,North America,Grassland,3.172880058,30.54666992,556.6301383,155.5987126,1208.133559,46.42,0.1791448,0.0928541,-0.30180922,0.36615565,-0.7086609,0.79440904,0.8326139,2.4037256,2.441373,-1.0731301,-0.5464813,0.36226612,0.36800295,0.48374248
SRR6202045,North America,Grassland,6.041577017,67.10624183,665.0024452,147.8964244,1374.339904,46.42,0.1791448,0.0928541,-0.30180922,0.36615565,-0.7086609,0.79440904,0.8326139,2.4037256,2.441373,-1.0731301,-0.5464813,0.36226612,0.36800295,0.48374248
SRR6202046,North America,Grassland,2.808782449,25.11894251,461.4755375,103.3008809,1055.356091,46.42,0.1791448,0.0928541,-0.30180922,0.36615565,-0.7086609,0.79440904,0.8326139,2.4037256,2.441373,-1.0731301,-0.5464813,0.36226612,0.36800295,0.48374248
SRR6202047,North America,Grassland,6.150448314,62.62537707,544.9057787,96.83250538,1212.643677,46.42,0.1791448,0.0928541,-0.30180922,0.36615565,-0.7086609,0.79440904,0.8326139,2.4037256,2.441373,-1.0731301,-0.5464813,0.36226612,0.36800295,0.48374248
SRR6202048,North America,Grassland,5.281219531,56.09753199,592.6565513,97.52796937,1245.982933,46.42,0.1791448,0.0928541,-0.30180922,0.36615565,-0.7086609,0.79440904,0.8326139,2.4037256,2.441373,-1.0731301,-0.5464813,0.36226612,0.36800295,0.48374248
SRR6202049,North America,Forest,8.597889458,62.72339418,474.9275538,102.9103187,1135.408591,49.08,0.6810362,-0.4530719,-0.93195343,0.154036,-0.75605315,0.21632788,0.55229783,2.3453946,2.4564607,-0.94089377,-0.5699815,0.2029602,0.92021084,0.4051448
SRR6202050,North America,Forest,1.7292159,29.70818658,417.6760528,99.22059866,1035.971171,49.08,0.6810362,-0.4530719,-0.93195343,0.154036,-0.75605315,0.21632788,0.55229783,2.3453946,2.4564607,-0.94089377,-0.5699815,0.2029602,0.92021084,0.4051448
SRR6202140,North America,Forest,14.50672932,89.61674667,566.4387361,167.9169726,1241.200587,49.08,0.6810362,-0.4530719,-0.93195343,0.154036,-0.75605315,0.21632788,0.55229783,2.3453946,2.4564607,-0.94089377,-0.5699815,0.2029602,0.92021084,0.4051448
SRR6202142,North America,Forest,32.37452518,129.5989169,617.0592188,184.3298396,1223.057775,49.08,0.6810362,-0.4530719,-0.93195343,0.154036,-0.75605315,0.21632788,0.55229783,2.3453946,2.4564607,-0.94089377,-0.5699815,0.2029602,0.92021084,0.4051448
SRR6202158,North America,Forest,25.09470441,118.0064111,547.7265288,126.4076208,1162.941427,49.08,0.6810362,-0.4530719,-0.93195343,0.154036,-0.75605315,0.21632788,0.55229783,2.3453946,2.4564607,-0.94089377,-0.5699815,0.2029602,0.92021084,0.4051448
SRR6202161,North America,Forest,2.75789002,30.28025288,454.2596207,106.232507,1075.603199,49.08,0.6810362,-0.4530719,-0.93195343,0.154036,-0.75605315,0.21632788,0.55229783,2.3453946,2.4564607,-0.94089377,-0.5699815,0.2029602,0.92021084,0.4051448
SRR6202162,North America,Forest,29.62357066,136.0251151,548.4056106,123.9586015,1131.264186,49.08,0.6810362,-0.4530719,-0.93195343,0.154036,-0.75605315,0.21632788,0.55229783,2.3453946,2.4564607,-0.94089377,-0.5699815,0.2029602,0.92021084,0.4051448
SRR6202163,North America,Forest,6.929770908,66.06674251,547.1859431,151.7958551,1274.822073,49.08,0.6810362,-0.4530719,-0.93195343,0.154036,-0.75605315,0.21632788,0.55229783,2.3453946,2.4564607,-0.94089377,-0.5699815,0.2029602,0.92021084,0.4051448
SRR6202165,North America,Forest,10.14057446,85.40858694,517.8085902,115.1329043,1245.057776,49.08,0.6810362,-0.4530719,-0.93195343,0.154036,-0.75605315,0.21632788,0.55229783,2.3453946,2.4564607,-0.94089377,-0.5699815,0.2029602,0.92021084,0.4051448
SRR6202166,North America,Forest,11.97698357,78.90237688,575.7588894,143.2824753,1221.756961,49.08,0.6810362,-0.4530719,-0.93195343,0.154036,-0.75605315,0.21632788,0.55229783,2.3453946,2.4564607,-0.94089377,-0.5699815,0.2029602,0.92021084,0.4051448
SRR6202167,North America,Forest,1.863145967,38.559486,517.1116126,137.5616159,1193.683366,49.08,0.6810362,-0.4530719,-0.93195343,0.154036,-0.75605315,0.21632788,0.55229783,2.3453946,2.4564607,-0.94089377,-0.5699815,0.2029602,0.92021084,0.4051448
SRR6202171,North America,Forest,7.837863241,67.19716801,506.0784273,99.47755714,1245.057422,49.08,0.6810362,-0.4530719,-0.93195343,0.154036,-0.75605315,0.21632788,0.55229783,2.3453946,2.4564607,-0.94089377,-0.5699815,0.2029602,0.92021084,0.4051448
SRR6202451,North America,Forest,2.669686857,33.30550085,427.2203316,109.7531721,1044.131553,49.08,0.6810362,-0.4530719,-0.93195343,0.154036,-0.75605315,0.21632788,0.55229783,2.3453946,2.4564607,-0.94089377,-0.5699815,0.2029602,0.92021084,0.4051448
SRR6202453,North America,Forest,1.412285418,22.97280062,483.3854364,140.100176,1077.177366,49.08,0.6810362,-0.4530719,-0.93195343,0.154036,-0.75605315,0.21632788,0.55229783,2.3453946,2.4564607,-0.94089377,-0.5699815,0.2029602,0.92021084,0.4051448
SRR6202521,North America,Forest,14.03344996,96.6704181,562.4061598,158.8837977,1268.83201,49.08,0.6810362,-0.4530719,-0.93195343,0.154036,-0.75605315,0.21632788,0.55229783,2.3453946,2.4564607,-0.94089377,-0.5699815,0.2029602,0.92021084,0.4051448
SRR6202522,North America,Forest,0.893947162,23.40029942,467.3813708,131.3659833,1054.085839,49.08,0.6810362,-0.4530719,-0.93195343,0.154036,-0.75605315,0.21632788,0.55229783,2.3453946,2.4564607,-0.94089377,-0.5699815,0.2029602,0.92021084,0.4051448
SRR6202789,North America,Forest,2.21399272,24.44798073,452.3336788,115.1999314,1072.352677,49.08,0.6810362,-0.4530719,-0.93195343,0.154036,-0.75605315,0.21632788,0.55229783,2.3453946,2.4564607,-0.94089377,-0.5699815,0.2029602,0.92021084,0.4051448
SRR6202790,North America,Forest,4.521380593,55.6870456,544.1804517,136.7532197,1208.811184,49.08,0.6810362,-0.4530719,-0.93195343,0.154036,-0.75605315,0.21632788,0.55229783,2.3453946,2.4564607,-0.94089377,-0.5699815,0.2029602,0.92021084,0.4051448
SRR6202795,North America,Forest,25.26383296,131.5667881,597.8106481,155.0923772,1218.74236,49.08,0.6810362,-0.4530719,-0.93195343,0.154036,-0.75605315,0.21632788,0.55229783,2.3453946,2.4564607,-0.94089377,-0.5699815,0.2029602,0.92021084,0.4051448
SRR6204780,North America,Forest,3.393555881,39.16316751,527.3056957,147.0821994,1221.043927,49.08,0.6810362,-0.4530719,-0.93195343,0.154036,-0.75605315,0.21632788,0.55229783,2.3453946,2.4564607,-0.94089377,-0.5699815,0.2029602,0.92021084,0.4051448
SRR6241674,Asia,Agricultural land,67.6658161,295.6470768,965.0444658,221.8484146,1469.51001,23.21,-0.10106646,-0.73295695,1.1219168,-0.76509976,-0.2516986,-0.12885486,0.804793,2.4164836,2.2723756,-1.0334156,0.2821066,1.0476992,-0.8043087,1.011377
SRR6266403,North America,Forest,1.578309727,67.97321058,655.1301478,173.9205902,1548.709533,39.7291,0.8009005,0.8533476,0.5337597,1.0931606,-0.39937866,0.25938794,0.8257272,2.535226,5.1244817,-1.1688643,-0.15444314,0.64682895,1.1743673,0.4925373
SRR6266478,North America,Forest,2.951011074,83.58327431,608.6559506,192.1452867,1440.676497,39.7291,0.8009005,0.8533476,0.5337597,1.0931606,-0.39937866,0.25938794,0.8257272,2.535226,5.1244817,-1.1688643,-0.15444314,0.64682895,1.1743673,0.4925373
